;0;1;2
0;0.0;0.0;0.0
1;1.0;0.0;0.0
2;1.0;1.0;0.0
3;0.0;1.0;0.0
4;0.5;0.5;0.0
5;0.0;0.5;0.0
6;0.5;0.0;0.0
7;1.0;0.5;0.0
8;0.5;1.0;0.0
9;0.75;0.25;0.0
10;0.25;0.75;0.0
11;0.75;0.75;0.0
12;0.5;0.25;0.0
13;0.75;0.0;0.0
14;1.0;0.25;0.0
15;0.875;0.375;0.0
16;0.875;0.125;0.0
17;0.875;0.25;0.0
18;1.0;0.375;0.0
19;0.9375;0.4375;0.0
20;0.9375;0.375;0.0
21;1.0;0.4375;0.0
22;0.96875;0.46875;0.0
23;0.96875;0.4375;0.0
24;1.0;0.46875;0.0
25;0.984375;0.484375;0.0
26;0.984375;0.46875;0.0
27;1.0;0.484375;0.0
28;0.9921875;0.4921875;0.0
29;1.0;0.75;0.0
30;1.0;0.625;0.0
31;1.0;0.5625;0.0
32;0.9672354776225124;0.5093270223774876;0.0
33;0.9781208781630417;0.49844162183695834;0.0
34;1.0;0.53125;0.0
35;0.9574384313452249;0.4886445755596707;0.0
36;1.0;0.515625;0.0
37;0.9709579984928071;0.4868333288877691;0.0
38;0.9832391955974401;0.5144453398118861;0.0
39;0.9664332453244339;0.49763938953887976;0.0
40;0.9504714760161989;0.5046063448679057;0.0
41;0.9570858113271355;0.4979920095569691;0.0
42;0.9629780328632392;0.47863122907851813;0.0
43;0.9332336899244875;0.4687149976649997;0.0
44;0.9509955181132321;0.46500541121234806;0.0
45;0.9760954215103874;0.4770295784896126;0.0
46;0.9765562183911894;0.5077623626056355;0.0
47;0.9765625;0.453125;0.0
48;0.9921875;0.4765625;0.0
49;0.9887293535338328;0.5038691441716758;0.0
50;0.9910282243740749;0.5234375;0.0
51;0.9785065657450513;0.546875;0.0
52;0.9746527707103363;0.5297524367408286;0.0
53;0.9874589277473407;0.5365942213495556;0.0
54;1.0;0.546875;0.0
55;0.9892532828725257;0.5471949081152746;0.0
56;0.9834129730335441;0.5627213121953715;0.0
57;0.9367450275105276;0.48911371232869305;0.0
58;0.9393562047417207;0.4536527446148217;0.0
59;0.9765625;0.462890625;0.0
60;0.9622255695781131;0.45572215978905656;0.0
61;0.960304207112965;0.4648320506261693;0.0
62;0.9509021168936154;0.4534582385611596;0.0
63;0.9586487041516988;0.4441623522856906;0.0
64;0.9474767784373263;0.44272808995767354;0.0
65;0.953125;0.4198161713866433;0.0
66;0.9576098059715503;0.4315983550394775;0.0
67;0.9460058184867441;0.4292706850117291;0.0
68;0.9195842961149502;0.4104718679770654;0.0
69;0.9364808911629303;0.41469087914991687;0.0
70;0.9347948915473784;0.4261935366709889;0.0
71;0.9056894293107417;0.4391339487195319;0.0
72;0.9264075960018039;0.4190892793034183;0.0
73;0.9208858181940212;0.4341114521423102;0.0
74;0.9681515628224077;0.44756484358879617;0.0
75;0.984375;0.439453125;0.0
76;1.0;0.453125;0.0
77;0.9304538994121222;0.5486952982859478;0.0
78;0.9535324578948471;0.5258626089674435;0.0
79;0.973032068026869;0.5187815127960438;0.0
80;0.9644902435439452;0.5256485445005357;0.0
81;0.9593730067536148;0.5442684544615076;0.0
82;0.9591763406225046;0.53420127544636;0.0
83;0.9438502293632898;0.5395361872792162;0.0
84;0.9916309714541778;0.5569509120536564;0.0
85;1.0;0.59375;0.0
86;0.944297498454427;0.47731209615587483;0.0
87;0.953879316095709;0.47455101321176607;0.0
88;0.9470581092543708;0.48739617378861283;0.0
89;0.9413590011780664;0.46324231117526;0.0
90;0.9324900374865062;0.3947298864363477;0.0
91;0.9087599384719383;0.4229234444523783;0.0
92;0.9269306624614706;0.44689760922326444;0.0
93;0.9288566644599886;0.458160352881805;0.0
94;0.902612453783297;0.4752287641202902;0.0
95;0.9118288815479001;0.4552761626459294;0.0
96;0.9158324468888767;0.44432248109313927;0.0
97;1.0;0.40625;0.0
98;0.9921875;0.4609375;0.0
99;0.9889973958333333;0.44993489583333335;0.0
100;0.9567164760230551;0.5145555699020833;0.0
101;0.9697181551704094;0.5398580470173902;0.0
102;0.96709820031469;0.5590900381898148;0.0
103;0.9466857949777211;0.5580600000970216;0.0
104;0.9188503070852012;0.5173471645515343;0.0
105;1.0;0.578125;0.0
106;0.9297621490032172;0.4056547276253865;0.0
107;0.9495956872919505;0.40168935624672336;0.0
108;0.9399617742858887;0.40508679922195723;0.0
109;0.9183784043795368;0.42466386843002957;0.0
110;0.9117202040718442;0.43188021456905396;0.0
111;0.8635558732761969;0.42275717826409487;0.0
112;0.8929239530632666;0.3982262819802302;0.0
113;0.8864878214918989;0.45567562803359046;0.0
114;1.0;0.421875;0.0
115;0.9762933894879485;0.5562429818764902;0.0
116;0.9686557129223616;0.5905579239813801;0.0
117;0.9408190282112805;0.5494791298256579;0.0
118;0.9570780165503809;0.5548886571545419;0.0
119;0.9562720563922157;0.5708604795065713;0.0
120;0.9357221623096469;0.5235159514396092;0.0
121;0.9445948461092163;0.5152295949581882;0.0
122;0.9360437314662395;0.5035621819002488;0.0
123;0.9437709045344983;0.496991718492028;0.0
124;0.9153082275400013;0.49531447297574493;0.0
125;0.927088835340004;0.4958862770418112;0.0
126;0.9249925450171576;0.5073933115522974;0.0
127;0.9219343766213939;0.4804401059621987;0.0
128;0.933298326959797;0.513497413685576;0.0
129;0.9918092482706341;0.5703125;0.0
130;0.9848922397379474;0.5857643124380413;0.0
131;0.9453974840577822;0.38750641616541287;0.0
132;0.9355186532660701;0.3849979084705866;0.0
133;0.9115037314360075;0.382861650359489;0.0
134;0.9240799757701299;0.3775357536759426;0.0
135;1.0;0.3125;0.0
136;0.9739610309972082;0.38676431155188684;0.0
137;0.9216742309121533;0.389366308626973;0.0
138;0.9208279080600057;0.3999387586714713;0.0
139;0.9065987685595334;0.4035987371438884;0.0
140;0.9116453069551574;0.3938437685130681;0.0
141;0.9005196249545788;0.3884952231453309;0.0
142;0.8860313227257012;0.38501620592811536;0.0
143;0.8975130898501084;0.36910824180260116;0.0
144;0.9022291842288691;0.3783034869519959;0.0
145;0.9127740146696254;0.36708818451420855;0.0
146;0.959234634745736;0.37002186871842335;0.0
147;0.9597786855066149;0.39096233878498216;0.0
148;0.9099294659388625;0.41300945049172344;0.0
149;0.8924268306193696;0.4159706912127387;0.0
150;0.8706731370312191;0.401432881118227;0.0
151;0.8865879389071581;0.37332041565490826;0.0
152;0.8807035125085455;0.34178351401707163;0.0
