;loss
298;0.027598313987255096
299;0.026511482894420624
300;0.028580287471413612
301;0.028589054942131042
302;0.031823135912418365
303;0.025667903944849968
304;0.029767967760562897
305;0.02571668103337288
306;0.025741485878825188
307;0.027300644665956497
308;0.029370296746492386
309;0.027322903275489807
310;0.02721141092479229
311;0.026939496397972107
312;0.028870459645986557
313;0.0276369396597147
314;0.024482006207108498
315;0.030072085559368134
316;0.025184452533721924
317;0.025230607017874718
318;0.02746627852320671
319;0.02635383978486061
320;0.026054929941892624
321;0.028101623058319092
322;0.02712605521082878
323;0.026032639667391777
324;0.026954464614391327
325;0.02570454217493534
326;0.0271317008882761
327;0.024904219433665276
328;0.024558980017900467
329;0.028463827446103096
330;0.02785247564315796
331;0.022667868062853813
332;0.02562757208943367
333;0.025556866079568863
334;0.02819158136844635
335;0.023983318358659744
336;0.026896420866250992
337;0.024704309180378914
338;0.02458631806075573
339;0.025897525250911713
340;0.026159299537539482
341;0.025971269235014915
342;0.02551022544503212
343;0.024710705503821373
344;0.024459311738610268
345;0.025753570720553398
346;0.025009701028466225
347;0.024264711886644363
348;0.029409397393465042
349;0.024506323039531708
350;0.023134004324674606
351;0.023571506142616272
352;0.02387632615864277
353;0.023258216679096222
354;0.023718152195215225
355;0.024943722411990166
356;0.02477736584842205
357;0.024403341114521027
358;0.022384097799658775
359;0.022031519562005997
360;0.027729816734790802
361;0.025237444788217545
362;0.024305853992700577
363;0.025061307474970818
364;0.024264277890324593
365;0.025155745446681976
366;0.02689470164477825
367;0.024123206734657288
368;0.025419410318136215
369;0.025167221203446388
370;0.023896653205156326
371;0.024052854627370834
372;0.023270923644304276
373;0.02449975162744522
374;0.02395142801105976
375;0.023159055039286613
376;0.022543225437402725
377;0.02539142221212387
378;0.02177402190864086
379;0.022307220846414566
380;0.02604769356548786
381;0.022686714306473732
382;0.023623323068022728
383;0.021828221157193184
384;0.02389843575656414
385;0.023557497188448906
386;0.021513722836971283
387;0.02306695282459259
388;0.023880867287516594
389;0.021390778943896294
390;0.02378295361995697
391;0.023452796041965485
392;0.023550324141979218
393;0.02165638655424118
394;0.023314179852604866
395;0.02257760427892208
396;0.020353173837065697
397;0.0229189433157444
398;0.019901014864444733
399;0.022689765319228172
400;0.020449580624699593
401;0.02178053744137287
402;0.02367403917014599
403;0.021580947563052177
404;0.02240607514977455
405;0.02324196696281433
406;0.02221396192908287
407;0.022993382066488266
408;0.023368462920188904
409;0.018650759011507034
410;0.02385476976633072
411;0.022201500833034515
412;0.022283067926764488
413;0.022733068093657494
414;0.02000543475151062
415;0.019663916900753975
416;0.02209220640361309
417;0.024585606530308723
418;0.02141173928976059
419;0.02352975308895111
420;0.021995525807142258
421;0.02389710582792759
422;0.02201436087489128
423;0.02206280454993248
424;0.02130102925002575
425;0.023895075544714928
426;0.021908149123191833
427;0.020480919629335403
428;0.023113250732421875
429;0.021354297176003456
430;0.02235415205359459
431;0.019222959876060486
432;0.02067037671804428
433;0.019726647064089775
434;0.02455267496407032
435;0.022122489288449287
436;0.020522475242614746
437;0.02167358435690403
438;0.02274545095860958
439;0.01958974450826645
440;0.022205868735909462
441;0.020804785192012787
442;0.02093028463423252
443;0.021967116743326187
444;0.022714504972100258
445;0.02134069800376892
446;0.020527280867099762
447;0.02114536240696907
448;0.020614683628082275
449;0.019837981089949608
450;0.021067023277282715
451;0.02140195667743683
452;0.02125895395874977
453;0.0185365229845047
454;0.021677302196621895
455;0.020539790391921997
456;0.020333392545580864
457;0.01870398037135601
458;0.02034572698175907
459;0.02157250978052616
460;0.01892511360347271
461;0.020353000611066818
462;0.022866450250148773
463;0.02451331354677677
464;0.018631158396601677
465;0.01890842616558075
466;0.020419809967279434
467;0.021660851314663887
468;0.022136501967906952
469;0.021054361015558243
470;0.019215602427721024
471;0.020550696179270744
472;0.02015809528529644
473;0.01901179738342762
474;0.017826547846198082
475;0.019249528646469116
476;0.017357170581817627
477;0.01873541623353958
478;0.018626762554049492
479;0.02043958008289337
480;0.01941397227346897
481;0.019982976838946342
482;0.020720455795526505
483;0.01904061809182167
484;0.01762358471751213
485;0.02152375504374504
486;0.020343830808997154
487;0.02092309296131134
488;0.01915781944990158
489;0.019025415182113647
490;0.02205667458474636
491;0.020432325080037117
492;0.02263074368238449
493;0.022866612300276756
494;0.020127316936850548
495;0.019038666039705276
496;0.01980471797287464
497;0.020843591541051865
498;0.01984374225139618
499;0.019842326641082764
500;0.019261253997683525
501;0.021613413468003273
502;0.021373163908720016
503;0.019181886687874794
504;0.02172135002911091
505;0.02117674984037876
506;0.021082967519760132
507;0.020049335435032845
508;0.0202708188444376
509;0.0209489893168211
510;0.017908042296767235
511;0.019653834402561188
512;0.017659161239862442
513;0.01758386380970478
514;0.022259319201111794
515;0.020948875695466995
516;0.018775828182697296
517;0.019670911133289337
518;0.0207095667719841
519;0.02137330360710621
520;0.019784938544034958
521;0.01958761364221573
522;0.02246783673763275
523;0.01758996583521366
524;0.02026989310979843
525;0.018943555653095245
526;0.018852952867746353
527;0.01976575329899788
528;0.020386148244142532
529;0.019709326326847076
530;0.018609169870615005
531;0.018903657793998718
532;0.017247995361685753
533;0.021737055853009224
534;0.019430648535490036
535;0.018454356119036674
536;0.019974328577518463
537;0.02154369466006756
538;0.020039422437548637
539;0.019793961197137833
540;0.019566992297768593
541;0.017903398722410202
542;0.02125733718276024
543;0.018787140026688576
544;0.020983781665563583
545;0.01894419826567173
546;0.019093161448836327
547;0.018838301301002502
548;0.019246824085712433
549;0.017544634640216827
550;0.017742959782481194
551;0.017667513340711594
552;0.019964100793004036
553;0.019233008846640587
554;0.018152091652154922
555;0.017840420827269554
556;0.018660657107830048
557;0.018914878368377686
558;0.018070591613650322
559;0.020140955224633217
560;0.01811869628727436
561;0.02201140858232975
562;0.02095479890704155
563;0.0182256568223238
564;0.01878802478313446
565;0.01956927217543125
566;0.01981906220316887
567;0.019040577113628387
568;0.019145537167787552
569;0.01965336501598358
570;0.01799282804131508
571;0.020624468103051186
572;0.019642068073153496
573;0.016575492918491364
574;0.017355572432279587
575;0.01741132140159607
576;0.02049843594431877
577;0.020365620031952858
578;0.017697211354970932
579;0.01891227252781391
580;0.017884885892271996
581;0.016986971721053123
582;0.019820356741547585
583;0.018517982214689255
584;0.01897771656513214
585;0.020405709743499756
586;0.0194786936044693
587;0.01735830307006836
588;0.01841081492602825
589;0.01912563107907772
590;0.018788738176226616
591;0.019744202494621277
592;0.01847352273762226
593;0.018599560484290123
594;0.01905585266649723
595;0.02136138081550598
596;0.01946405880153179
597;0.01819130964577198
598;0.017594944685697556
599;0.017151961103081703
600;0.019113391637802124
601;0.017082393169403076
602;0.018924400210380554
603;0.019383197650313377
604;0.014716874808073044
605;0.020079828798770905
606;0.017379412427544594
607;0.016291724517941475
608;0.017470892518758774
609;0.017496321350336075
610;0.018241899088025093
611;0.017818788066506386
612;0.019885491579771042
613;0.017972616478800774
614;0.017952516674995422
615;0.01600264571607113
616;0.01900205761194229
617;0.018811838701367378
618;0.017253898084163666
619;0.019054774194955826
620;0.017110489308834076
621;0.018421219661831856
622;0.0166254211217165
623;0.017445778474211693
624;0.018556032329797745
625;0.01844882220029831
626;0.015909843146800995
627;0.01544562354683876
628;0.0170911718159914
629;0.014499126002192497
630;0.016720779240131378
631;0.01827435940504074
632;0.018104469403624535
633;0.017403222620487213
634;0.01676313765347004
635;0.015270022675395012
636;0.0181081872433424
637;0.018589656800031662
638;0.017928317189216614
639;0.018261989578604698
640;0.01857559196650982
641;0.016110682860016823
642;0.01864222250878811
643;0.0175678301602602
644;0.015598088502883911
645;0.016580313444137573
646;0.017413651570677757
647;0.016726264730095863
648;0.015512390062212944
649;0.016207754611968994
650;0.016943205147981644
651;0.01583028957247734
652;0.016879666596651077
653;0.018221786245703697
654;0.017125016078352928
655;0.015233175829052925
656;0.015769002959132195
657;0.017019137740135193
658;0.015893997624516487
659;0.016692176461219788
660;0.017811261117458344
661;0.018899712711572647
662;0.017161160707473755
663;0.016532644629478455
664;0.01646261475980282
665;0.014334142208099365
666;0.01698927953839302
667;0.015620408579707146
668;0.01769833080470562
669;0.0160652045160532
670;0.015308397822082043
671;0.016262661665678024
672;0.018747784197330475
673;0.017399199306964874
674;0.01819024607539177
675;0.015506574884057045
676;0.01746346615254879
677;0.018287235870957375
678;0.01710563898086548
679;0.018001412972807884
680;0.01932862401008606
681;0.017299525439739227
682;0.01482035219669342
683;0.01782415248453617
684;0.017996832728385925
685;0.015460868366062641
686;0.01695168763399124
687;0.0158328078687191
688;0.016639431938529015
689;0.015771975740790367
690;0.018070902675390244
691;0.016225263476371765
692;0.016066767275333405
693;0.016111141070723534
694;0.017066139727830887
695;0.016727851703763008
696;0.01604914478957653
697;0.01600266434252262
698;0.01875092089176178
699;0.01564379222691059
700;0.01607844978570938
701;0.01765359938144684
702;0.016577307134866714
703;0.017753038555383682
704;0.016356756910681725
705;0.016546038910746574
706;0.01577833667397499
707;0.01767566241323948
708;0.016118060797452927
709;0.016436615958809853
710;0.017206424847245216
711;0.017745492979884148
712;0.015938078984618187
713;0.01925899088382721
714;0.016151107847690582
715;0.016584478318691254
716;0.017452314496040344
717;0.01809176616370678
718;0.015557604841887951
719;0.015921296551823616
720;0.01682058349251747
721;0.016727814450860023
722;0.013634582981467247
723;0.0158739872276783
724;0.013390332460403442
725;0.014489704743027687
726;0.014820625074207783
727;0.01645752415060997
728;0.016016274690628052
729;0.015296069905161858
730;0.01597868837416172
731;0.015703706070780754
732;0.015809720382094383
733;0.0160000491887331
734;0.014113281853497028
735;0.016821427270770073
736;0.01550247147679329
737;0.01582692749798298
738;0.014435837045311928
739;0.01678880862891674
740;0.014433233067393303
741;0.015956413000822067
742;0.014214850030839443
743;0.015634959563612938
744;0.014766031876206398
745;0.015978824347257614
746;0.01414501667022705
747;0.014975307509303093
748;0.015728171914815903
749;0.015264615416526794
750;0.014448242262005806
751;0.016594616696238518
752;0.016365638002753258
753;0.014881502836942673
754;0.01702355593442917
755;0.01497300248593092
756;0.016435176134109497
757;0.014484355226159096
758;0.015433200635015965
759;0.01643691584467888
760;0.015196474269032478
761;0.01733078993856907
762;0.015203747898340225
763;0.016580190509557724
764;0.015222551301121712
765;0.014146802015602589
766;0.016063520684838295
767;0.014293154701590538
768;0.016238832846283913
769;0.016058050096035004
770;0.01565946266055107
771;0.015897992998361588
772;0.017424391582608223
773;0.01574939303100109
774;0.015726756304502487
775;0.01602543331682682
776;0.01436669658869505
777;0.016427742317318916
778;0.016331328079104424
779;0.012989365495741367
780;0.015613731928169727
781;0.017358122393488884
782;0.014739345759153366
783;0.014120915904641151
784;0.014895561151206493
785;0.01473549660295248
786;0.014843344688415527
787;0.015500159934163094
788;0.014202832244336605
789;0.013900398276746273
790;0.014181341975927353
791;0.013522862456738949
792;0.01456559170037508
793;0.01547483541071415
794;0.014685765840113163
795;0.014940391294658184
796;0.015017017722129822
797;0.013829492963850498
798;0.015736114233732224
799;0.012622153386473656
800;0.016174381598830223
801;0.016477657482028008
802;0.013366121798753738
803;0.013960901647806168
804;0.014163660816848278
805;0.0151499193161726
806;0.014910312369465828
807;0.01375063881278038
808;0.015110354870557785
809;0.013530274853110313
810;0.013748407363891602
811;0.013670234940946102
812;0.013931398279964924
813;0.014234521426260471
814;0.013900643214583397
815;0.01319851167500019
816;0.012722909450531006
817;0.014895042404532433
818;0.01387625839561224
819;0.01499556191265583
820;0.013845992274582386
821;0.014103412628173828
822;0.013065753504633904
823;0.01572343334555626
824;0.012196880765259266
825;0.013742033392190933
826;0.013990126550197601
827;0.015343830920755863
828;0.014385014772415161
829;0.014432200230658054
830;0.014154244214296341
831;0.015396203845739365
832;0.014208763837814331
833;0.013534652069211006
834;0.012645969167351723
835;0.013210897333920002
836;0.013835023157298565
837;0.015648530796170235
838;0.013098243623971939
839;0.015111453831195831
840;0.015813864767551422
841;0.01554103847593069
842;0.01340743713080883
843;0.013863363303244114
844;0.013159619644284248
845;0.015297839418053627
846;0.01350711565464735
847;0.015231299214065075
848;0.014298701658844948
849;0.01463948842138052
850;0.012722439132630825
851;0.012926161289215088
852;0.012850078754127026
853;0.015154322609305382
854;0.013491318561136723
855;0.013115384615957737
856;0.013725269585847855
857;0.014497592113912106
858;0.014337234199047089
859;0.014529701322317123
860;0.013740075752139091
861;0.01581910252571106
862;0.014435817487537861
863;0.01450083963572979
864;0.012995623052120209
865;0.01360300648957491
866;0.013897735625505447
867;0.013879060745239258
868;0.014139657840132713
869;0.012885610572993755
870;0.015326308086514473
871;0.013537300750613213
872;0.012030940502882004
873;0.013587930239737034
874;0.014310011640191078
875;0.015107816085219383
876;0.013672521337866783
877;0.013336701318621635
878;0.014615310356020927
879;0.014249308966100216
880;0.014156320132315159
881;0.014342769980430603
882;0.01494411937892437
883;0.01567084901034832
884;0.012211811728775501
885;0.011979232542216778
886;0.012663785368204117
887;0.0146511634811759
888;0.014124525710940361
889;0.014922569505870342
890;0.01573893055319786
891;0.0131381219252944
892;0.012575078755617142
893;0.012327580712735653
894;0.012698009610176086
895;0.014377260580658913
896;0.012576624751091003
897;0.014896398410201073
898;0.013370081782341003
899;0.013850314542651176
900;0.01317748986184597
901;0.010695775039494038
902;0.014132151380181313
903;0.013725966215133667
904;0.013697967864573002
905;0.012660718522965908
906;0.013496272265911102
907;0.012950037606060505
908;0.013401669450104237
909;0.013395946472883224
910;0.013868165202438831
911;0.012588112615048885
912;0.013675641268491745
913;0.014390570111572742
914;0.013149133883416653
915;0.011800393462181091
916;0.013907378539443016
917;0.014498211443424225
918;0.013515031896531582
919;0.012814316898584366
920;0.0134972482919693
921;0.01440440770238638
922;0.01358248945325613
923;0.014267638325691223
924;0.015757987275719643
925;0.01282697543501854
926;0.014661400578916073
927;0.01296189147979021
928;0.013398203067481518
929;0.013938240706920624
930;0.01243354007601738
931;0.012291597202420235
932;0.013063060119748116
933;0.014059356413781643
934;0.013612264767289162
935;0.013371187262237072
936;0.012463284656405449
937;0.012542814947664738
938;0.012667504139244556
939;0.013171917758882046
940;0.012285897508263588
941;0.01413649134337902
942;0.013677814044058323
943;0.014036213979125023
944;0.014400351792573929
945;0.011436034925282001
946;0.014814097434282303
947;0.012076076120138168
948;0.014019425958395004
949;0.013124078512191772
950;0.014383645728230476
951;0.013398992829024792
952;0.014845911413431168
953;0.012568650767207146
954;0.013119030743837357
955;0.01277304906398058
956;0.011678243987262249
957;0.01140071265399456
958;0.01268039084970951
959;0.013205654919147491
960;0.01235153153538704
961;0.013276046141982079
962;0.011967763304710388
963;0.014682352542877197
964;0.013135687448084354
965;0.01452675461769104
966;0.012503206729888916
967;0.010168126784265041
968;0.0125737264752388
969;0.01319597102701664
970;0.014781025238335133
971;0.012195650488138199
972;0.011361013166606426
973;0.012322651222348213
974;0.012882351875305176
975;0.013375213369727135
976;0.015582852065563202
977;0.013408897444605827
978;0.010104447603225708
979;0.012200161814689636
980;0.01137684565037489
981;0.011970287188887596
982;0.011277012526988983
983;0.011648853309452534
984;0.013745375908911228
985;0.012387636117637157
986;0.012600548565387726
987;0.01369744073599577
988;0.014507248997688293
989;0.01322062686085701
990;0.012074002996087074
991;0.012201928533613682
992;0.012402446009218693
993;0.013759654015302658
994;0.012505147606134415
995;0.012283844873309135
996;0.011134768836200237
997;0.01225319504737854
998;0.011399890296161175
999;0.013510825112462044
1000;0.013174708932638168
1001;0.012763832695782185
1002;0.010759463533759117
1003;0.012302633374929428
1004;0.01384587399661541
1005;0.01362633053213358
1006;0.014182621613144875
1007;0.011913815513253212
1008;0.011457832530140877
1009;0.012556223198771477
1010;0.015119286254048347
1011;0.013038010336458683
1012;0.013321389444172382
1013;0.0136099923402071
1014;0.013010638765990734
1015;0.013010813854634762
1016;0.013211186975240707
1017;0.01283970009535551
1018;0.011866956017911434
1019;0.01210714690387249
1020;0.01314905472099781
1021;0.01244425866752863
1022;0.012812741100788116
1023;0.013401588425040245
1024;0.011461382731795311
1025;0.014285114593803883
1026;0.012556128203868866
1027;0.013227085582911968
1028;0.013273393735289574
1029;0.011215274222195148
1030;0.013727390207350254
1031;0.012885303236544132
1032;0.012240726500749588
1033;0.010916158556938171
1034;0.011270122602581978
1035;0.010826682671904564
1036;0.011730005964636803
1037;0.01076576393097639
1038;0.012403858825564384
1039;0.011597678996622562
1040;0.012029627338051796
1041;0.012476387433707714
1042;0.010592770762741566
1043;0.011588468216359615
1044;0.011869696900248528
1045;0.013109911233186722
1046;0.012815644964575768
1047;0.013559230603277683
1048;0.012056810781359673
1049;0.01136099174618721
1050;0.013833319768309593
1051;0.012185534462332726
1052;0.011978174559772015
1053;0.014210119843482971
1054;0.012451610527932644
1055;0.012478895485401154
1056;0.013030529953539371
1057;0.01282777450978756
1058;0.012066137976944447
1059;0.012062076479196548
1060;0.014322527684271336
1061;0.013003654778003693
1062;0.012172218412160873
1063;0.010272916406393051
1064;0.01313748024404049
1065;0.013558406382799149
1066;0.01168917864561081
1067;0.013980378396809101
1068;0.011733408086001873
1069;0.012227201834321022
1070;0.014380918815732002
1071;0.014184239320456982
1072;0.011365099810063839
1073;0.01296406239271164
1074;0.011115668341517448
1075;0.011683422140777111
1076;0.012369457632303238
1077;0.013721575029194355
1078;0.013069014064967632
1079;0.012434035539627075
1080;0.011701146140694618
1081;0.010444637387990952
1082;0.013548905029892921
1083;0.01101137325167656
1084;0.010802901349961758
1085;0.012834870256483555
1086;0.010898219421505928
1087;0.010835993103682995
1088;0.010872318409383297
1089;0.011707185767591
1090;0.013597195968031883
1091;0.012684212997555733
1092;0.01039618719369173
1093;0.011046202853322029
1094;0.011423119343817234
1095;0.010036425665020943
1096;0.011786045506596565
1097;0.011234171688556671
1098;0.011989200487732887
1099;0.01210907194763422
1100;0.011188153177499771
1101;0.011164073832333088
1102;0.012668605893850327
1103;0.011166994459927082
1104;0.011967996135354042
1105;0.0104910209774971
1106;0.012249966152012348
1107;0.011205566115677357
1108;0.0122484490275383
1109;0.012113453820347786
1110;0.011098531074821949
1111;0.012786831706762314
1112;0.011535106226801872
1113;0.011796636506915092
1114;0.008873702958226204
1115;0.012141436338424683
1116;0.011373681016266346
1117;0.010951853357255459
1118;0.012648496776819229
1119;0.011154035106301308
1120;0.01276119239628315
1121;0.011050526052713394
1122;0.011203432455658913
1123;0.011679720133543015
1124;0.0105869947001338
1125;0.011398674920201302
1126;0.011133158579468727
1127;0.010210522450506687
1128;0.012358194217085838
1129;0.009801057167351246
1130;0.01069906260818243
1131;0.011311798356473446
1132;0.009597906842827797
1133;0.011597776785492897
1134;0.011953547596931458
1135;0.0127831120043993
1136;0.01100090704858303
1137;0.011228347197175026
1138;0.011957773007452488
1139;0.011593496426939964
1140;0.011578945443034172
1141;0.013539624400436878
1142;0.012025618925690651
1143;0.013068338856101036
1144;0.01127651333808899
1145;0.011616927571594715
1146;0.011717885732650757
1147;0.011899750679731369
1148;0.011230857111513615
1149;0.011186395771801472
1150;0.010059298947453499
1151;0.01292579248547554
1152;0.01215107087045908
1153;0.010207606479525566
1154;0.011564413085579872
1155;0.012393822893500328
1156;0.01167907752096653
1157;0.012502623721957207
1158;0.010834390297532082
1159;0.012761794961988926
1160;0.010313577018678188
1161;0.011041945777833462
1162;0.011234101839363575
1163;0.009924836456775665
1164;0.0105685880407691
1165;0.010222806595265865
1166;0.01149019692093134
1167;0.011498662643134594
1168;0.01079187635332346
1169;0.010856571607291698
1170;0.010999931953847408
1171;0.011382388882339
1172;0.011861665174365044
1173;0.011202912777662277
1174;0.011500418186187744
1175;0.011112507432699203
1176;0.01014698762446642
1177;0.011413728818297386
1178;0.010900638997554779
1179;0.011434704065322876
1180;0.011366939172148705
1181;0.010015787556767464
1182;0.011597763746976852
1183;0.01195134874433279
1184;0.010378141887485981
1185;0.00977298617362976
1186;0.010001168586313725
1187;0.012290550395846367
1188;0.010985291562974453
1189;0.010533399879932404
1190;0.010977933183312416
1191;0.010903269983828068
1192;0.010804254561662674
1193;0.011610539630055428
1194;0.010987916961312294
1195;0.011132528074085712
1196;0.009675668552517891
1197;0.012905588373541832
1198;0.010673373006284237
1199;0.009578065015375614
1200;0.012560082599520683
1201;0.01117668952792883
1202;0.01133409421890974
1203;0.01025137584656477
1204;0.01087284181267023
1205;0.010423053987324238
1206;0.01018049567937851
1207;0.010666250251233578
1208;0.00890541635453701
1209;0.010204397141933441
1210;0.011256692931056023
1211;0.010627626441419125
1212;0.009919506497681141
1213;0.010772379115223885
1214;0.009809663519263268
1215;0.0108789699152112
1216;0.010865087620913982
1217;0.010615900158882141
1218;0.010137496516108513
1219;0.011470148339867592
1220;0.01080363616347313
1221;0.01223683264106512
1222;0.011144150048494339
1223;0.009001020342111588
1224;0.010630445554852486
1225;0.009715324267745018
1226;0.011476860381662846
1227;0.010189331136643887
1228;0.009614852257072926
1229;0.009815131314098835
1230;0.011241358704864979
1231;0.011830247938632965
1232;0.011216199956834316
1233;0.010694609954953194
1234;0.010381173342466354
1235;0.010890687815845013
1236;0.011953693814575672
1237;0.010475434362888336
1238;0.012817056849598885
1239;0.010016958229243755
1240;0.010762855410575867
1241;0.01128307543694973
1242;0.010041075758635998
1243;0.010526380501687527
1244;0.012748774141073227
1245;0.01110139675438404
1246;0.008431497029960155
1247;0.010512077249586582
1248;0.009579028934240341
